avg_monthly_income,income_std_dev,income_trend,income_sources_count,salary_days_variance,avg_monthly_spend,spend_to_income_ratio,discretionary_spend_ratio,balance_low_days,cash_withdrawal_ratio,utility_payment_ratio,avg_payment_delay,missed_payments,payment_consistency_score,mobile_recharge_gap,informal_loans_count,informal_repayment_ratio,bnpl_usage_freq,bnpl_on_time_ratio,short_term_borrow_freq,repayment_borrow_ratio,avg_monthly_sales,sales_growth_rate,order_cancellation_rate,repeat_customer_ratio,business_age_months,age,residence_years,employment_years,salary_account_flag,upi_transaction_count,digital_txn_ratio,unique_merchants_per_month,avg_txn_size,account_tenure_months,num_bank_accounts,savings_ratio,emi_burden_ratio,bounce_count,self_transfer_ratio,night_txn_ratio,credit_enquiry_count,insurance_payment_ratio,loan_to_income_proxy,rd_sip_flag,overdraft_usage_flag,tax_filing_flag,gst_registered_flag,credit_score
77204.11620585837,2520.0914815703536,0.3554402448812269,3.2811614643209293,2.079583128373333,45263.44759424802,,0.1415980506913396,1.0030304382047428,0.1964123852964532,0.861437079245688,1.5352999989594045,0.54826927339126,,14.306975349950234,0.6435030586880243,0.9326264297764876,0.6816308468893281,0.9867537544752576,0.95236284567557,0.9252104337150632,105194.01410493022,0.1882906991309105,-0.0034665626793272,0.8474393518851986,129.9177884873227,42.7338665572582,8.98192345382641,12.954544183529377,1.0,19.75000447210221,,,4100.212504159621,139.47127103690173,3.9585122972536153,0.3548721888620663,0.0615263363954052,0.0,0.1347544545478042,0.0847391471721899,0.0184156389697938,0.979066373000666,1.6505643553169975,1.0,0.0,1.0,0.6867822554463543,792.426284036654
19542.75781310929,8960.088142295132,-0.157238527335726,1.5815554477671667,10.810055962892836,,0.9469694255652912,0.4410773068093962,15.20640966817654,0.6302914928424632,0.362912259578578,28.221936455559756,7.710660974105508,20.178098062685827,57.07532229522014,,0.3909909267039803,4.36845094780656,0.2925337437825849,4.469664075413997,0.4765491956592664,12397.518801549242,,-0.2404019857940372,-0.5925017469439521,16.225564986713728,,,3.1808459123714274,,4.747285414754394,,,146.84670451447187,,1.910161903676538,0.0527062032994978,0.5582302240652763,5.243804428169741,0.0583439658372814,0.0859134755884968,7.182349498699885,,,0.0,0.5766838785259585,0.8637890073759399,,423.7805702894101
66772.34110892034,,,2.198743299264398,,30298.150999541445,0.5967738642227818,0.2806598270189891,2.862025986379657,0.3845075202882747,0.7015811510820764,3.53210695212642,0.4203221591317017,55.83823172501088,12.692813469518883,0.2956862582586166,0.8784467380734258,1.2814244522080642,0.9158361287509604,0.8840831848883139,,53040.41637984937,,0.1237380515644221,0.43109104874859,95.11704053804864,32.085699569366625,10.040919793023608,7.179043973374614,0.9046363795233352,23.63482447939858,0.810095389028651,9.504771769269524,2053.3049102367213,194.28771160699608,2.267421627638037,0.2481320551704539,0.2096118526886549,0.2759785284884273,0.1478126467885531,0.1712895298880475,0.8574251660875107,0.8276499953044174,2.6118885679947,0.9505025704066604,0.0,1.0,0.6394900923808318,694.35728891279
172153.82251076528,3589.699312669127,0.6459927985901341,3.475055448419284,0.599203375074759,22448.69523473208,0.2270200130380503,0.1184374003227168,0.3108212095356206,0.1200215844749647,0.96594716583964,-4.769627036624524,0.0,94.58310910261297,7.65663831061271,0.0,0.9732132937534372,0.0,0.9878412821130732,0.0,0.9972800427016096,158577.42636408767,0.4023323302806197,0.2174107049669027,0.756642421163042,189.86867365214647,49.29812588733374,,38.26710831915166,1.0,25.255638988151265,0.9582384108109387,22.77361719110711,,303.75454001300767,3.917177508072697,0.604154808593145,0.0969053827521101,0.0,0.1542811039377157,0.2038543771828243,0.0,0.9698779309819864,2.904214060782138,1.0,0.0,1.0,1.0,841.6747398714822
164062.28200942356,1843.3060986027729,0.9242713462262432,3.9119169168738535,0.3485743747973379,,0.2400501707546397,0.0746993000320693,0.7940631547637522,0.2121309056471274,0.9606470779789538,-2.706638077699014,0.0,90.07758050678729,8.539116659576855,0.0,0.9706926482594734,0.0,0.9814869748995204,0.0,0.9722598592566168,152771.3782155512,0.3127852746999451,0.1952435952151512,0.7799044133024136,154.56051875986464,45.30128289166679,31.23523749749697,25.68024430699393,1.0,27.092630009869172,0.9154219987741238,30.03259207498813,11480.31729144049,413.1465142076543,3.241298033954807,0.6067992140701971,0.069225477822566,0.0,,0.2919178789132219,0.0,0.9922851293668208,1.6088930951147151,1.0,0.0,1.0,1.0,892.7111864558035
89754.79208493415,2353.6512487414498,0.4028404715945397,3.3857363367098605,2.407337425987274,59961.27705315256,,0.0933016759921868,2.9361696930014958,0.2974742753268009,0.9370177800374836,-0.6541584933379618,0.7710940679444012,84.43154878176448,14.55649198094841,0.2558518461879883,0.9708376216897716,0.8359604827022453,0.962170597120844,0.626642941924739,0.9980699335888096,91188.24951584048,0.2405388727633471,-0.0175597834326049,0.7265624242991131,118.4978198590262,54.82121897735215,19.19604060788445,,,34.02887858968311,0.8618128102800224,19.878212538503146,6523.01719204043,252.5891887636316,3.209604607159937,,0.1577997198822303,0.0,0.1366277333134617,,,0.9188166996802752,2.131302533724313,1.0,0.0,,0.80879506627736,745.783409178534
27975.977643690203,6190.3097155537125,0.0408506748156526,,5.55320908510528,26208.676681550533,0.7393589776688717,0.4143092883449647,6.223512694226093,0.4782149110445113,,18.70628983331357,2.5415047655588383,38.89005416654368,43.44544117742484,2.9308681174771505,0.5928184945669377,3.321997796007452,0.5935030946787788,1.7305751926943878,0.7144806797014391,27892.34836341139,,-0.2396514090124271,0.2171162239968448,51.93865804586303,53.71013868550102,3.8702374942014313,7.507177170746374,0.5963449463117545,,0.505135248303152,10.690942530783447,452.788954997072,80.73795773805548,1.8824662390023263,0.1902900727099035,0.3658601756537579,2.483257313174831,0.0800041659508231,0.0617996222432563,4.194815347681536,,6.180759137064724,0.3313934441935209,0.4177498895691882,0.0524056986218677,0.4517252822113883,549.7404443595515
120128.96963455224,5140.807358316836,,2.0567747604206685,0.4882037260375763,37716.36402650824,0.3264952623841968,0.0934049481940225,1.2504103495982373,0.2142425105961924,0.854055228033702,1.464297335045531,0.1165241903369987,82.85991756478555,,0.3304675567712496,0.9904151533731084,0.5277006825047394,0.9615365109469348,0.7084711713661845,0.98486182250639,72731.17700285642,0.3570836517295772,0.1369126343643285,0.8435568491295402,121.0955031961151,53.06788430901166,8.278593561526545,19.438768772931148,1.0,20.44042021919956,0.807677183215418,16.490147808503956,6533.949814993383,218.64570167259188,2.882358072892633,0.5252466167599839,0.0823098393166155,0.0,0.132181797370063,0.1376950270416989,0.7011786021846403,0.9356978363374382,1.8437251367320973,1.0,0.0,1.0,0.8712590763423701,769.4891196192076
98620.7127534108,4276.5069294206405,0.3515017634501318,3.5141657336025283,0.4344196205861282,26626.602474635503,0.4176513417147661,0.132814968041579,0.2938221960031874,0.1715188485982266,0.9379607180754636,2.3955658040701646,0.4517816029010448,87.83369588698184,,,0.9323509482450484,0.4035176909033631,0.9922568601671168,0.5628950796081529,0.9626982671017512,84754.66799118822,0.2120422039838056,0.2846970941991658,0.5126989634716459,,42.03059121613481,16.20705843007046,8.718430276534171,1.0,31.796221709538948,0.8765640469498582,,6728.799066599763,171.74204747069518,2.5398326586978417,0.3631001141712546,,0.0,0.1180066227153923,0.1826523302304022,0.5508667910608697,0.8940081669703995,3.000739111290132,1.0,0.0,1.0,0.6425998751200549,717.6400932235432
36141.72442144211,7705.505609329602,0.1148378009715414,2.315573452068116,3.7939378436782114,14659.308317787987,0.6566596280090617,0.2804305623609865,6.79647487311551,0.4037378633435991,0.603490814680142,,4.1043857810428666,,51.7666454479408,2.16465275630633,0.5149091407421146,3.006340594372978,0.7012933944768178,3.6200476245124698,0.7174195786867564,19990.3694743692,-0.115618728252209,-0.216902129168967,0.0746309827108084,26.0070285599382,59.43100726485094,5.254115564723643,2.4581076325367786,0.5922036216111533,9.557848149462007,0.4998345987637278,5.967740435737852,556.2598664386185,,1.2316298695397516,0.0877620809623639,0.3945958072486294,3.119153878511102,,0.081482777250794,3.890191393529037,0.676493006355253,6.600997305636275,0.970671948540487,0.8920504986221587,0.4844607914686332,0.252383094344158,517.7171004176688
44466.97017698652,8360.993334105946,0.0731587453690671,,8.829542512345064,41365.81946932405,0.5913561289800915,0.3969190785205817,7.533818839522407,0.5025401611005944,0.5599089701609579,6.187908613483578,1.4657549363606668,38.05253837266048,34.87326177307445,3.570502961615548,0.6351023221973258,,0.5448898684504396,2.654195758601084,0.5381715841966512,29405.797149560007,0.1108577315817667,0.0729553275734261,0.0336022225053816,65.81910771735312,57.4210603807817,,,0.0163269622277579,11.19799202848132,0.5295341755449845,10.263248094959774,,,,0.0593348103372178,,1.3845926222234557,0.0562725470336595,0.1410243022652306,2.302739688352699,0.6486856853373103,,0.5639579375521261,,0.6553447744034931,0.9257957250386596,516.9808358388042
35200.89760523569,8934.967864190821,0.1809694767863594,1.8798704779639064,7.179823397256713,19625.413335959176,,,,0.3759675318666992,0.4838896402428838,11.506687468288533,4.219230390688642,52.48230616346906,29.235965659915127,2.6070278457113893,0.67608557628867,4.131996987568401,0.5938747281833717,2.3665002495027214,,24515.878998255088,-0.0619654328904603,,,51.89348726299672,22.82080777713341,6.696271390098842,2.585982043338304,0.6558121247108487,6.234427365717812,0.5279466366496924,8.869184936552994,564.372261087064,,1.114499311508422,0.0611559833486953,0.4220948732557962,3.399939243445944,0.1103834956675944,0.1188233526499702,3.09243582149556,0.5874958565996187,5.521048862340459,0.0082061455974589,0.5045403365730247,0.0080911858075307,0.970184752123795,515.4616109291933
,9877.729712014096,0.2978688789070425,1.0600252383452338,8.637316990152016,34892.09144188718,0.5785446229611684,0.4471926541791755,11.60293022515958,0.4824883492749356,0.6075224903613193,18.3521637386905,1.8465074234119512,55.30216284164884,51.29513122007553,2.423613134167841,0.6177910047789852,4.046305055931532,,2.560887927487566,0.5930404047183641,19173.372279290787,0.190162975468566,-0.1131306980302766,0.3531896187796891,70.56456521116313,24.82453546591865,,,0.945014425433306,10.374723342688927,,11.911647980852951,1480.528689094317,50.00273078650663,1.705083668264959,,0.4452387499945016,3.247603377315893,0.1168042866695062,0.0768435687439635,2.807949870368184,,6.833137199184493,,,0.8084973982515155,,593.848001525428
43916.90527830086,5981.342842509671,0.0253017851135402,2.552688084374866,8.721250734992744,25818.068739042483,0.8161184261015411,0.3383609375761611,,0.3222495024104366,0.5311370017501655,9.417378850845251,3.7726022694310224,,42.51981867727631,1.7770393962658846,0.6696498693677015,4.467192384980422,0.6685048627537618,2.089899529234668,0.6768750196751055,26129.41963642337,0.0607536918968304,0.0730564547490447,-0.1801058821271312,18.252815583872525,57.48301313616558,3.7761695053815703,7.227630226552058,0.4421822507239176,,0.4365724206519105,7.184163611200025,1325.290993009823,,,0.1593999525466232,0.29650827911225,,0.0801212171435666,0.1443350098877912,2.386730294658901,0.5589118224706002,5.552538144072619,0.2207260264544684,0.9396955515135316,0.7230068631393535,0.7366293099554057,543.8041397726437
31049.56361057776,4410.675866715079,0.1526765137558363,1.07655062230643,5.024876439462504,40647.01629873848,0.8382537691373075,0.3839806345447814,8.942722671672556,0.3440768448343836,,,,42.57964315409481,32.50279634846966,3.3697526419713637,0.5408253706731088,1.9500365789126477,0.6170539040825045,1.2471119765125755,0.672726763931756,21858.562739740308,-0.1213177489835133,0.0537253619605033,-0.2483799083149298,47.17844131141043,47.85489121445052,5.450737079715343,4.212153805475238,0.3671881226763478,9.57506672736386,0.5356226643176469,11.368802770445496,,42.116877053141664,1.961862203166126,0.0637136251658445,0.4116639797345344,2.22688892729689,0.0849117739184275,,4.128694015138001,0.6120812265928798,4.908979321316706,0.7128386455172747,0.0038465531293861,0.1629486745100741,,563.0385208797111
50929.65064155684,6640.321737240584,-0.0658442114238044,1.81598269065224,5.592848595575628,28810.02199836361,0.7580705241904614,0.3673057699231042,8.16786336594324,0.5073056727702049,0.6465018976044804,17.85759976930354,1.8049494840886164,38.09426796036492,28.6400712356615,3.314591425801747,0.6045711057495261,4.711536624131824,0.539234651549646,1.5744200862419857,0.65814180509629,43883.67830805948,-0.1011119416711633,-0.3364876777814509,-0.092916133837727,,29.40239676877907,,3.427648130120586,0.9380388292078002,,0.5614841846471864,6.805505439533085,1032.4308693064715,,1.2656051568771085,0.0840029970076225,0.3844199705137006,1.0451078172229016,0.0703910293608069,0.0724115874251124,4.557133008253021,0.72427023261458,,0.539422892522495,0.9609318272140452,6.068276153581298e-05,0.5277527675395027,511.7618970323104
20139.83697466013,3816.1458630958336,-0.0896299761436034,,,21934.30351026032,1.1330376564821187,0.5665943361086644,15.084443442001456,0.7414824909031925,0.4598529978982618,35.20436681252484,,12.319450378909586,52.71597612847346,,,4.915891618536262,0.3484596689044479,3.0244168685042108,,13965.736413714592,-0.3916339190370297,-0.3623143803513562,-0.3573167118635876,,37.811320183937966,3.991395244280679,,0.4601394846100767,,0.207735265137083,4.56318054390448,519.664622181616,29.27320957923993,1.9726734753205588,0.0144066410874088,0.4687600222104628,3.494911374737108,0.0886644100972826,0.0990103407612181,8.114391606523455,,8.840547038171422,,0.7916308380108081,0.7504382602860106,0.0,444.36038248505486
198639.4625715742,3950.600717120632,0.7076112896721827,3.8073167336571063,0.0169306405208669,59297.77422433956,0.226415065937727,0.1232818746049917,0.1308521590293261,0.1772712106607909,0.968962952867706,-2.5637753670945864,0.0,93.42500485613505,8.50514279555296,0.0,0.9920777334730682,0.0,0.992569663414838,0.0,0.9894901559136264,160139.66904188765,0.5245498465336359,0.1760930072212796,0.8874151190051067,193.21427980781,51.90124855889523,37.35586839574941,25.714476671578403,1.0,26.96942018439064,0.9278183025094916,36.549040227781454,6346.628931369916,226.6004282922257,3.606043564111803,0.6368394940329994,0.0648390492073673,0.0,0.1379107611804591,0.3193241762334549,,0.987106447401292,2.485969853001205,1.0,0.0,1.0,1.0,836.434990530113
107093.10108933235,5089.433247180637,0.6385987434779479,2.940465983287836,0.9852434529404548,64316.36494454097,0.3648982475075333,0.092231657858594,2.6909391985827646,0.2793793457474102,0.9576132432912572,1.6515493406392832,0.112038126470729,82.79805758292869,16.402484879388773,0.1336142439802817,0.9047367407333324,0.6177850943470298,0.932542860935578,,0.94664472352698,,0.4511075982886849,0.0989197301611629,0.6801083477573331,194.08075623597247,41.390129603115774,24.243421605242,17.609529681622494,1.0,32.77205539604802,0.8766017821390943,,5498.906641128093,179.23842623035185,3.4897082054585704,0.4149891213725976,0.1676095939529525,0.0,,0.084603785793718,0.8085507235555285,0.9751786337860248,2.853019979331238,1.0,0.0,1.0,0.7909423502066075,731.8658226273567
158241.29468021495,2823.107448148494,0.8737209226698208,3.736607794990291,0.1658844532008496,58373.81120329224,0.1300300252413994,0.0927657728841659,0.4649119576455564,0.1520268610207636,0.9887603095681932,-5.720491094660316,0.0,93.92728916031862,8.171191041947852,0.0,,0.0,0.9784268206385878,0.0,0.984096055100357,125879.03722212448,0.4329816202860063,0.2041035424497863,0.9910219135219844,83.24216261226687,45.12551517675807,14.217070423446238,21.88541970421277,1.0,35.65914911261187,0.9221385073441202,22.433666105030166,18614.617363379337,316.5214436110476,3.970230984408898,0.5396415798244167,0.0765240115570652,,0.1930346285161548,0.1871237429425267,0.0,0.9928642771426964,1.5574304211873131,1.0,0.0,1.0,1.0,868.0157490084713
30704.237241330517,6147.016891799212,,1.5400794809012908,7.536983994851718,36349.274991782455,0.7047026782612567,0.3271584598881253,8.288204953666789,0.5057657824004609,0.5531638561723946,14.561599277081672,3.398446815520798,29.065954310972977,,2.978994788115457,0.661231108891322,3.974731183929536,0.5749763052078114,1.470248650563755,0.6272095611561999,43611.16722693996,,0.0291070291980211,0.2629266890493354,67.25111063146855,,,,,14.726831368987067,0.5386723225159549,4.534349096305079,1559.4311682486646,75.39355090761156,1.538759539171897,0.0605092751258737,,2.770265395619111,,0.1120095539843376,3.509255849861222,0.6926280870315669,6.575759859553795,,0.705543939792621,0.3006231115107455,,511.918196451487
13961.523672486215,4204.832112136494,0.0980428875703576,1.468245490994637,11.350110002900122,,0.9910279835555054,,15.76363803088508,,,36.78875183911451,6.566828836404695,27.562489511520315,46.40958745159765,5.962931302939228,,7.501002083202372,0.4722648420700041,,0.4990804087106378,19157.468575962404,-0.0160891146635913,,-0.5876935054533097,,18.73583557418753,2.505458652790415,1.8565795423386668,0.2969186548227427,2.162804821183459,0.2638698143171856,3.7798621628595366,,14.523776128103092,1.164586207561951,0.0141048987619468,0.4464269013165478,,0.0401064476066719,,,0.388207458489135,7.152506937380725,0.0,0.2455633538822542,0.2057313372794115,,443.6200670115012
82504.41020165879,,0.239762870709314,2.5511337026712155,4.830333212688679,47502.70593695814,0.5637954064207269,0.1826707920281395,1.3818762321191485,0.2209878126795805,0.7854188784224954,7.434553086197567,1.38269393831639,65.9971687534491,24.878500929262664,0.4480620589351356,,1.0840951863054922,0.8774265722537364,0.3773134204892314,0.7858045297072166,71073.3790859828,0.3320616070637323,0.0092299254360439,0.3123086779811153,,46.47472650197062,11.12554832505744,6.776709074886761,0.2253484828964582,20.95457723236189,0.8386643036305121,14.329387853954664,4394.906299353037,154.53014790475112,2.015859177796735,0.2915298229089385,0.2197022238502353,1.2935677849469445,0.0810130990720273,0.115399718967325,1.961378265751217,0.8975692687184083,3.4475577671514213,0.4158656654701242,0.0,1.0,0.88603643971844,638.6510767719923
41903.02857394175,8608.602578789916,-0.0227505417792373,1.4720500202566629,4.124520074370002,26963.19023632162,0.8429542340321523,0.3379309305471095,7.649238077314789,0.3949723947831894,,17.216299401895885,3.0828089030678894,55.28624225177332,,3.1381578389026985,0.64731627260882,4.416353841754704,0.6755909936010716,1.5228113279448152,0.6613016666940592,41888.12599815881,-0.053263324686349,-0.0613684278393539,0.0175716960219468,10.41133795242669,43.05753416252463,4.397431240600493,,,10.212609843123468,,4.212394883849864,1475.1760580284713,68.76941163703398,,0.1538764695933772,0.2590135204723575,,0.0727526512498166,0.140747513080206,,0.5794768418012491,6.284197197575546,0.5013954555429557,0.7866357091225928,0.7686560459915933,0.8975797264504712,567.6563171615022
,7587.785862458431,0.0428678264717574,2.391373193847583,7.471697806997889,,0.5556093469027567,0.3457513130396335,10.23041676158614,0.3665026333398744,0.6217813292845566,5.088660223098602,3.3229735592092227,50.60574528439581,37.390108051870456,2.176662905718409,0.7138122930125942,2.28717834345861,0.5078547793593182,3.637612792792262,0.7127846490916618,35751.18613318122,-0.1771884287617135,0.0142112347158654,0.1790246114241806,,22.37086870659896,6.267666963196326,5.1936070111439605,0.0469109612039165,6.090317424011759,,8.265601780893913,1452.0355016087867,44.04702053759875,,0.1975972604270561,0.4414042882439613,2.390343141034525,0.0732570062454265,0.066766571245883,4.935363606681434,0.6773890113224817,5.749520779579024,0.3065197553320391,0.531507626416788,0.0767270042485996,0.6897180339160908,534.9491092101495
39183.35641316265,4678.927303612487,0.0984031780611447,1.6252255088943692,3.302647083875497,17603.28796382548,0.7751657275041295,0.3636226514825169,12.444659529165534,0.4351704021439979,0.6066687058297338,19.23839466232922,2.963440748134511,52.44108513476712,31.65795619483644,2.631776895664344,0.538750199585564,3.6456933273636905,0.6874980395105427,2.7992247739687897,0.609601922729784,41595.16082161332,0.0855220249331036,,-0.182000718233096,27.867460025409997,,5.168204505267021,4.939812511224054,,8.635171024105368,0.4017750978668107,8.250226138020178,1809.157401813978,108.56245052354792,1.17009424417153,0.1188114115922745,,1.627645847502467,0.0782858296006944,0.1252906382471584,,0.7396766314678171,6.438756383318957,0.9693648325972304,0.3670411865640182,0.3571364917195301,0.9823110108477106,562.8272122621078
